PRQPath,PRQ UID,PRQ Name,TRQ UID,TRQ Name,TRQPath
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Monitoring,2867,[PRQ2867] The software shall display the last modified date of all analysis jobs,2355,"[TRQ2355] When viewing all runs, the analysis software shall display a table populated with runs, with the column headers:",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Monitoring,2868,[PRQ2868] The software shall display the name of operator who created the job of all analysis jobs,2618,[TRQ2618] Analysis runs shall be owned by the user who created them.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Analysis
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Monitoring,2868,[PRQ2868] The software shall display the name of operator who created the job of all analysis jobs,2067,[TRQ2067] The analysis software shall allow a user to access details about runs which are owned by that user.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Monitoring,2868,[PRQ2868] The software shall display the name of operator who created the job of all analysis jobs,2070,[TRQ2070] The analysis software shall display the following information for Runs in the analysis state:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Monitoring,2868,[PRQ2868] The software shall display the name of operator who created the job of all analysis jobs,2071,[TRQ2071] The analysis software shall display the following information for Runs in the queued state:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Monitoring,2868,[PRQ2868] The software shall display the name of operator who created the job of all analysis jobs,2348,[TRQ2348] The analysis software shall display the following information for Runs in the completed state:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Monitoring,2868,[PRQ2868] The software shall display the name of operator who created the job of all analysis jobs,2353,[TRQ2353] The analysis software shall display the following information for Runs in the setup state:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Monitoring,2868,[PRQ2868] The software shall display the name of operator who created the job of all analysis jobs,2355,"[TRQ2355] When viewing all runs, the analysis software shall display a table populated with runs, with the column headers:",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2751,[PRQ2751] The software shall enable the user to run any exposed analysis workflows after logging into the system.,1976,[TRQ1976] The analysis software shall allow a user to apply published workflows to a sample.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Workflows
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2869,[PRQ2869] The software shall allow the user to reset their password.,1994,[TRQ1994] The analysis software shall allow a user to reset their password.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\System Settings\User Management
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2869,[PRQ2869] The software shall allow the user to reset their password.,1995,[TRQ1995] The analysis software shall allow a user to change their real name.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\System Settings\User Management
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2869,[PRQ2869] The software shall allow the user to reset their password.,1996,"[TRQ1996] When the user navigates to the user settings screen, the analysis software shall display the following information",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\System Settings\User Management
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2870,[PRQ2870] The software shall allow the user to log on the user interface.,2038,[TRQ2038] The analysis software global navigation bar shall allow a user to navigate to the home screen.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Global Header Bar
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2870,[PRQ2870] The software shall allow the user to log on the user interface.,2359,[TRQ2359] The analysis software shall display a global navigation bar in the header of every screen in the ctDNA Analysis Tool UI.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Global Header Bar
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2870,[PRQ2870] The software shall allow the user to log on the user interface.,2360,[TRQ2360] The analysis software global navigation bar shall display the username of the currently logged in user.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Global Header Bar
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2870,[PRQ2870] The software shall allow the user to log on the user interface.,2361,[TRQ2361] The analysis software global navigation bar shall allow a user to logout of the software.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Global Header Bar
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2870,[PRQ2870] The software shall allow the user to log on the user interface.,2630,"[TRQ2630] After login, the analysis software shall display the home screen.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2870,[PRQ2870] The software shall allow the user to log on the user interface.,2352,"[TRQ2352] When an invalid username or password is entered on login, the analysis software shall prevent login and display an error message.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\System Settings\Error Handling
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Permissions and User Management,2870,[PRQ2870] The software shall allow the user to log on the user interface.,2628,"[TRQ2628] When logging in, the analysis software shall present input boxes for a username and password.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\System Settings\User Management
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2755,[PRQ2755] The software shall support the import a sample information file.,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2802,[PRQ2802] The software shall only require sample information and the read data from the sequencer to generate analysis results for a sample.,2375,[TRQ2375] The analysis software shall allow the user to select the directory of BCL files to analyze.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Settings
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2802,[PRQ2802] The software shall only require sample information and the read data from the sequencer to generate analysis results for a sample.,2677,[TRQ2677] The analysis software shall allow the user to select FASTQ files for analysis.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Settings
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2802,[PRQ2802] The software shall only require sample information and the read data from the sequencer to generate analysis results for a sample.,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2812,[PRQ2812] The software shall allow the user to manually enter sample information.,2370,"[TRQ2370] When invalid characters are entered into the Sample ID field, the analysis software shall display a red box highlighting the field as an error for the user.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\System Settings\Error Handling
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2873,[PRQ2873] The software shall generate an automated unique analysis run ID,3389,[TRQ3389] The analysis software shall generate unique Run IDs for all submistted runs.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Analysis
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2874,[PRQ2874] The software shall allow user to enter an analysis run name,2366,[TRQ2366] The analysis software shall allow Run Name to be edited before analysis begins on run.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2874,[PRQ2874] The software shall allow user to enter an analysis run name,2388,[TRQ2388] The analysis software run header shall allow users to navigate through the following steps:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2875,[PRQ2875] The software shall allow user to enter sample name per sample,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2875,[PRQ2875] The software shall allow user to enter sample name per sample,2364,[TRQ2364] The analysis software shall allow users to input sample information manually with the following information. The default value for Plasma Volume shall be 4. The default value of all other fields shall be blank.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2876,[PRQ2876] The software shall allow user to select Targeted Assay.,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2876,[PRQ2876] The software shall allow user to select Targeted Assay.,2364,[TRQ2364] The analysis software shall allow users to input sample information manually with the following information. The default value for Plasma Volume shall be 4. The default value of all other fields shall be blank.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2877,[PRQ2877] The software shall allow user to select Expanded Assay.,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2877,[PRQ2877] The software shall allow user to select Expanded Assay.,2364,[TRQ2364] The analysis software shall allow users to input sample information manually with the following information. The default value for Plasma Volume shall be 4. The default value of all other fields shall be blank.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2878,[PRQ2878] The software shall allow user to select Surveillance Assay.,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2879,[PRQ2879] The software shall allow user to select an adaptor per sample,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2879,[PRQ2879] The software shall allow user to select an adaptor per sample,2364,[TRQ2364] The analysis software shall allow users to input sample information manually with the following information. The default value for Plasma Volume shall be 4. The default value of all other fields shall be blank.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2879,[PRQ2879] The software shall allow user to select an adaptor per sample,2669,[TRQ2669] The analysis software shall prevent more than 24 samples being entered into the Run Setup.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2879,[PRQ2879] The software shall allow user to select an adaptor per sample,2678,[TRQ2678] The analysis software shall prevent the user from applying the same sample adapter to more than 1 sample.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2880,[PRQ2880] The software shall allow user to select an analysis workflow per sample,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2880,[PRQ2880] The software shall allow user to select an analysis workflow per sample,2364,[TRQ2364] The analysis software shall allow users to input sample information manually with the following information. The default value for Plasma Volume shall be 4. The default value of all other fields shall be blank.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2880,[PRQ2880] The software shall allow user to select an analysis workflow per sample,2369,"[TRQ2369] When a user chooses a panel in Run Setup, the Analysis Workflow list shall display Analysis Workflows specific for that panel as defined in the workflow.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2881,[PRQ2881] The software shall display all published analysis workflow,2369,"[TRQ2369] When a user chooses a panel in Run Setup, the Analysis Workflow list shall display Analysis Workflows specific for that panel as defined in the workflow.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2881,[PRQ2881] The software shall display all published analysis workflow,1970,[TRQ1970] The software shall allow an admin user to publish workflows so that lab users may view and use the workflow for analysis.,Requirements\ctDNA v1\02_Technical Requirements Specification\GMS Platform Baseline Software Requirements Specification\Software Requirements\Workflow
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2882,[PRQ2882] The software shall allow user to enter molecular mass per sample,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2882,[PRQ2882] The software shall allow user to enter molecular mass per sample,2364,[TRQ2364] The analysis software shall allow users to input sample information manually with the following information. The default value for Plasma Volume shall be 4. The default value of all other fields shall be blank.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2883,[PRQ2883] The software shall allow user to enter plasma volume per sample,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2883,[PRQ2883] The software shall allow user to enter plasma volume per sample,2364,[TRQ2364] The analysis software shall allow users to input sample information manually with the following information. The default value for Plasma Volume shall be 4. The default value of all other fields shall be blank.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2884,[PRQ2884] The software shall allow user to save manually entered sample information,2365,"[TRQ2365] When all sample fields have been filled by a user, the analysis software shall allow a user to add the sample to the sample information table.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2884,[PRQ2884] The software shall allow user to save manually entered sample information,2349,"[TRQ2349] When an error occurs during CSV sample information import, the analysis software shall prevent importing samples and display an error message to the user.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\System Settings\Error Handling
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2885,[PRQ2885] The software shall allow user to upload sample information sheet in csv format,1980,[TRQ1980] The analysis software shall allow a user to import a CSV file of sample information into the Run Setup with the following information:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2885,[PRQ2885] The software shall allow user to upload sample information sheet in csv format,2350,[TRQ2350] The analysis software shall allow a user to switch between CSV sample information import and manual sample information entry in the Run Setup and retain all previously entered samples.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2886,[PRQ2886] The software shall allow user to download a sample information template,1981,[TRQ1981] The analysis software shall provide a CSV template for inputting sample information with the following columns:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2887,[PRQ2887] The software shall allow user to select completed sequencing run in BCL format for secondary analysis,2375,[TRQ2375] The analysis software shall allow the user to select the directory of BCL files to analyze.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Settings
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2887,[PRQ2887] The software shall allow user to select completed sequencing run in BCL format for secondary analysis,2613,"[TRQ2613] When a user selects BCL files for analysis, The analysis software shall automatically convert the BCL files to FASTQ files.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Settings
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2888,[PRQ2888] The software shall display the flowcell ID automatically when sequencing run is selected,3358,"[TRQ3358] When the user views run details, the analysis software shall display the following run information:",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Results\Results View
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2895,[PRQ2895] The software shall allow the user to edit sample information previously entered.,2388,[TRQ2388] The analysis software run header shall allow users to navigate through the following steps:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2895,[PRQ2895] The software shall allow the user to edit sample information previously entered.,2675,[TRQ2675] The analaysis software shall allow a user to modify entered sample information.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2895,[PRQ2895] The software shall allow the user to edit sample information previously entered.,2676,[TRQ2676] The analaysis software shall allow a user to delete entered sample information.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2896,[PRQ2896] The software shall allow the user to select sequencing data as input for analysis.,2612,"[TRQ2612] When a user selects FASTQ files for analysis, the analysis software shall require a user to select both paired end FASTQ files in Run Settings.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Settings
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2896,[PRQ2896] The software shall allow the user to select sequencing data as input for analysis.,2613,"[TRQ2613] When a user selects BCL files for analysis, The analysis software shall automatically convert the BCL files to FASTQ files.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Settings
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2896,[PRQ2896] The software shall allow the user to select sequencing data as input for analysis.,2677,[TRQ2677] The analysis software shall allow the user to select FASTQ files for analysis.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Settings
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Run Design,2896,[PRQ2896] The software shall allow the user to select sequencing data as input for analysis.,2388,[TRQ2388] The analysis software run header shall allow users to navigate through the following steps:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Setup
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Usability,2731,[PRQ2731] The software shall provide the user with the input data and corresponding automated report from a complete analysis run.,1989,[TRQ1989] The analysis software shall automatically generate reports based on the specified analysis workflow given at start of analysis.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Results\Report
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Usability,2798,[PRQ2798] The software shall enable the user to generate a report within 5 clicks of total hands on time (post configuration).,1989,[TRQ1989] The analysis software shall automatically generate reports based on the specified analysis workflow given at start of analysis.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Results\Report
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Usability,2799,[PRQ2799] The software shall enable the user to start secondary and tertiary protocols within 5 clicks of total hands on time (post configuration).,1989,[TRQ1989] The analysis software shall automatically generate reports based on the specified analysis workflow given at start of analysis.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Results\Report
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Usability,2803,[PRQ2803] The software shall enable a user to analyze data within 1 week of training.,1989,[TRQ1989] The analysis software shall automatically generate reports based on the specified analysis workflow given at start of analysis.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Results\Report
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2810,[PRQ2810] The software shall allow the user to create a new filter set.,2025,[TRQ2025] The analysis software shall allow an admin user to save a filter set.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Filtering
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2810,[PRQ2810] The software shall allow the user to create a new filter set.,2625,[TRQ2625] The software shall allow an admin user to create a custom annotation with user defined variants.,Requirements\ctDNA v1\02_Technical Requirements Specification\GMS Platform Baseline Software Requirements Specification\Software Requirements\Custom Annotation
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2811,[PRQ2811] The software shall display the status of the sequencing run when the BCL file is selected for secondary analysis.,2378,"[TRQ2378] When a sample fails to analyze, the analysis software shall provide a reason for failure of that sample.",Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Results\Report
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2891,[PRQ2891] The software shall allow the user to re-run analysis on a completed analysis job.,2646,[TRQ2646] The analysis software shall allow a user to Duplicate and Rerun an existing analysis run.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\Analysis
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2892,[PRQ2892] The software shall allow the user to view the run history.,2066,[TRQ2066] The analysis software shall display the following status information for the most recent 10 Runs on the home screen:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2892,[PRQ2892] The software shall allow the user to view the run history.,2068,[TRQ2068] The analysis software shall allow a user to search for existing runs in all run states.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2893,[PRQ2893] The software shall allow the user to view the current runs.,2066,[TRQ2066] The analysis software shall display the following status information for the most recent 10 Runs on the home screen:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2893,[PRQ2893] The software shall allow the user to view the current runs.,2068,[TRQ2068] The analysis software shall allow a user to search for existing runs in all run states.,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
Requirements\ctDNA v1\01_Product Requirements\Software Requirements\User Interface\Workflow,2894,[PRQ2894] The software shall allow the user to see in progress runs.,2066,[TRQ2066] The analysis software shall display the following status information for the most recent 10 Runs on the home screen:,Requirements\ctDNA v1\02_Technical Requirements Specification\ctDNA V1 Analysis Package Software Requirements Specification\Software Requirements\ctDNA Navigation\Run Information
